Txn_ID,Value_Date,Channel,Counterparty,Reference,Amount,Currency,Running_Balance
TXN0876,10/04/2026,CARD-STL,Kingsmead Pharmacy,CRD65284505,-3542.91,GBP,9831588.22
TXN0877,10/04/2026,CARD-STL,Jubilee Fitness,CRD96351400,-2847.03,GBP,9828741.19
TXN0878,10/04/2026,CARD-STL,Norbury Stationers,CRD64559050,-1695.40,GBP,9827045.79
TXN0879,10/04/2026,DD-UTIL,Parkfield Rates,DD939358,-1110.92,GBP,9825934.87
TXN0880,10/04/2026,DD-UTIL,Northern Grid Power,DD137405,-30.54,GBP,9825904.33
TXN0881,10/04/2026,DD-UTIL,Metro Waste Services,DD814672,-1299.91,GBP,9824604.42
TXN0882,10/04/2026,DD-UTIL,Cinderford Gas,DD819996,-1545.65,GBP,9823058.77
TXN0883,10/04/2026,DD-UTIL,Shieldcrest Insurance,DD159353,-1232.88,GBP,9821825.89
TXN0884,10/04/2026,DD-UTIL,Parkfield Rates,DD527411,-748.06,GBP,9821077.83
TXN0885,10/04/2026,DD-UTIL,Parkfield Rates,DD388417,-311.20,GBP,9820766.63
TXN0886,10/04/2026,DD-UTIL,Shieldcrest Insurance,DD924465,-1421.66,GBP,9819344.97
TXN0887,10/04/2026,DD-UTIL,Broadreach Broadband,DD882016,-1638.02,GBP,9817706.95
TXN0888,10/04/2026,DD-UTIL,Northern Grid Power,DD636105,-924.67,GBP,9816782.28
TXN0889,10/04/2026,DD-UTIL,Metro Waste Services,DD162523,-70.31,GBP,9816711.97
TXN0890,10/04/2026,DD-UTIL,Talkline Telecom,DD598765,-1044.62,GBP,9815667.35
TXN0891,10/04/2026,DD-UTIL,Talkline Telecom,DD494369,-250.82,GBP,9815416.53
TXN0892,10/04/2026,DD-UTIL,Talkline Telecom,DD654197,-903.33,GBP,9814513.20
TXN0893,10/04/2026,DD-UTIL,Metro Waste Services,DD195514,-1321.10,GBP,9813192.10
TXN0894,10/04/2026,DD-UTIL,Metro Waste Services,DD366753,-1844.09,GBP,9811348.01
TXN0895,10/04/2026,DD-UTIL,Cinderford Gas,DD567956,-1726.77,GBP,9809621.24
TXN0896,10/04/2026,DD-UTIL,Talkline Telecom,DD261737,-1552.68,GBP,9808068.56
TXN0897,10/04/2026,DD-UTIL,Metro Waste Services,DD891454,-494.68,GBP,9807573.88
TXN0898,10/04/2026,DD-UTIL,Aquavale Water,DD446141,-1445.40,GBP,9806128.48
TXN0899,10/04/2026,DD-UTIL,Northern Grid Power,DD640680,-821.34,GBP,9805307.14
TXN0900,10/04/2026,DD-UTIL,Talkline Telecom,DD846305,-51.31,GBP,9805255.83
TXN0901,10/04/2026,DD-UTIL,Metro Waste Services,DD773492,-651.98,GBP,9804603.85
TXN0902,10/04/2026,DD-UTIL,Parkfield Rates,DD357427,-935.58,GBP,9803668.27
TXN0903,10/04/2026,DD-UTIL,Metro Waste Services,DD262288,-293.64,GBP,9803374.63
TXN0904,10/04/2026,DD-UTIL,Cinderford Gas,DD758323,-1071.19,GBP,9802303.44
TXN0905,10/04/2026,DD-UTIL,Cinderford Gas,DD187556,-903.73,GBP,9801399.71
TXN0906,10/04/2026,DD-UTIL,Aquavale Water,DD985641,-242.16,GBP,9801157.55
TXN0907,10/04/2026,DD-UTIL,Northern Grid Power,DD259431,-1158.73,GBP,9799998.82
TXN0908,10/04/2026,DD-UTIL,Cinderford Gas,DD621445,-862.45,GBP,9799136.37
TXN0909,10/04/2026,BANK-CHG,Northgate Bank plc,CHG773345,-82.73,GBP,9799053.64
TXN0910,10/04/2026,BANK-CHG,Northgate Bank plc,CHG927447,-22.03,GBP,9799031.61
TXN0911,10/04/2026,BANK-CHG,Northgate Bank plc,CHG613924,-63.69,GBP,9798967.92
TXN0912,10/04/2026,BANK-CHG,Northgate Bank plc,CHG192175,-39.03,GBP,9798928.89
TXN0913,10/04/2026,BANK-CHG,Northgate Bank plc,CHG850598,-68.42,GBP,9798860.47
TXN0914,10/04/2026,BANK-CHG,Northgate Bank plc,CHG252749,-41.84,GBP,9798818.63
TXN0915,10/04/2026,BANK-CHG,Northgate Bank plc,CHG673062,-13.04,GBP,9798805.59
TXN0916,10/04/2026,BANK-CHG,Northgate Bank plc,CHG449553,-54.99,GBP,9798750.60
TXN0917,10/04/2026,BANK-CHG,Northgate Bank plc,CHG780594,-23.30,GBP,9798727.30
TXN0918,10/04/2026,BANK-CHG,Northgate Bank plc,CHG295850,-62.09,GBP,9798665.21
TXN0919,10/04/2026,BANK-CHG,Northgate Bank plc,CHG298870,-10.66,GBP,9798654.55
TXN0920,10/04/2026,BANK-CHG,Northgate Bank plc,CHG446427,-5.24,GBP,9798649.31
TXN0921,10/04/2026,BANK-CHG,Northgate Bank plc,CHG387462,-20.94,GBP,9798628.37
TXN0922,10/04/2026,BANK-CHG,Northgate Bank plc,CHG795561,-10.41,GBP,9798617.96
TXN0923,10/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-89,678.12,GBP,9799296.08
TXN0924,10/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF681733,-51170.51,GBP,9748125.57
TXN0925,10/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF990149,-43111.56,GBP,9705014.01
TXN0926,10/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF553853,-63373.68,GBP,9641640.33
TXN0927,11/04/2026,CARD-STL,Aeroline Travel,CRD88318443,-2518.62,GBP,9639121.71
TXN0928,11/04/2026,CARD-STL,Kingsmead Pharmacy,CRD46986059,-799.05,GBP,9638322.66
TXN0929,11/04/2026,CARD-STL,Lowfield Hardware,CRD70500652,-1313.14,GBP,9637009.52
TXN0930,11/04/2026,CARD-STL,Fairhaven Parking,CRD82379138,-2064.24,GBP,9634945.28
TXN0931,11/04/2026,CARD-STL,Glenmoor Couriers,CRD45485110,-1569.43,GBP,9633375.85
TXN0932,11/04/2026,CARD-STL,Crestwood IT Retail,CRD87546861,-1269.51,GBP,9632106.34
TXN0933,11/04/2026,CARD-STL,Lowfield Hardware,CRD78888950,-2531.52,GBP,9629574.82
TXN0934,11/04/2026,CARD-STL,Fairhaven Parking,CRD45627384,-2659.46,GBP,9626915.36
TXN0935,11/04/2026,CARD-STL,Fairhaven Parking,CRD50917371,-3496.26,GBP,9623419.10
TXN0936,11/04/2026,CARD-STL,Norbury Stationers,CRD64340309,-3098.23,GBP,9620320.87
TXN0937,11/04/2026,CARD-STL,Kingsmead Pharmacy,CRD77808120,-1435.81,GBP,9618885.06
TXN0938,11/04/2026,CARD-STL,Glenmoor Couriers,CRD33344681,-3020.94,GBP,9615864.12
TXN0939,11/04/2026,CARD-STL,Elmswood Books,CRD82671914,-3206.75,GBP,9612657.37
TXN0940,11/04/2026,CARD-STL,Aeroline Travel,CRD47481271,-3618.76,GBP,9609038.61
TXN0941,11/04/2026,CARD-STL,Dunmore Car Hire,CRD19756779,-3271.17,GBP,9605767.44
TXN0942,11/04/2026,CARD-STL,Kingsmead Pharmacy,CRD32005359,-509.88,GBP,9605257.56
TXN0943,11/04/2026,CARD-STL,Halewood Fuel Services,CRD32994357,-270.79,GBP,9604986.77
TXN0944,11/04/2026,CARD-STL,Kingsmead Pharmacy,CRD27909160,-2635.51,GBP,9602351.26
TXN0945,11/04/2026,CARD-STL,Hartsmere Catering,CRD28189197,-3736.26,GBP,9598615.00
TXN0946,11/04/2026,CARD-STL,Hartsmere Catering,CRD89278363,-3184.53,GBP,9595430.47
TXN0947,11/04/2026,CARD-STL,Glenmoor Couriers,CRD37322167,-869.77,GBP,9594560.70
TXN0948,11/04/2026,CARD-STL,Hartsmere Catering,CRD70518424,-1561.41,GBP,9592999.29
TXN0949,11/04/2026,CARD-STL,Halewood Fuel Services,CRD33642945,-1819.91,GBP,9591179.38
TXN0950,11/04/2026,CARD-STL,Dunmore Car Hire,CRD96711269,-3489.54,GBP,9587689.84
TXN0951,11/04/2026,CARD-STL,Crestwood IT Retail,CRD94539183,-1210.54,GBP,9586479.30
TXN0952,11/04/2026,CARD-STL,Halewood Fuel Services,CRD76374262,-1131.08,GBP,9585348.22
TXN0953,11/04/2026,CARD-STL,Pinehurst Hotels,CRD91408112,-2438.80,GBP,9582909.42
TXN0954,11/04/2026,CARD-STL,Cityline Rail,CRD73997809,-3511.80,GBP,9579397.62
TXN0955,11/04/2026,CARD-STL,Hartsmere Catering,CRD85910442,-2222.09,GBP,9577175.53
TXN0956,11/04/2026,CARD-STL,Elmswood Books,CRD18768470,-3238.47,GBP,9573937.06
TXN0957,11/04/2026,CARD-STL,Dunmore Car Hire,CRD11352132,-374.43,GBP,9573562.63
TXN0958,11/04/2026,CARD-STL,Kingsmead Pharmacy,CRD74130063,-212.53,GBP,9573350.10
TXN0959,11/04/2026,CARD-STL,Lowfield Hardware,CRD37758640,-1740.04,GBP,9571610.06
TXN0960,11/04/2026,CARD-STL,Jubilee Fitness,CRD65581443,-1116.48,GBP,9570493.58
TXN0961,11/04/2026,CARD-STL,Norbury Stationers,CRD18931143,-63.22,GBP,9570430.36
TXN0962,11/04/2026,CARD-STL,Kingsmead Pharmacy,CRD83329773,-948.46,GBP,9569481.90
TXN0963,11/04/2026,CARD-STL,Inglewood Print Shop,CRD21772772,-1023.04,GBP,9568458.86
TXN0964,11/04/2026,CARD-STL,Pinehurst Hotels,CRD44287949,-3774.70,GBP,9564684.16
TXN0965,11/04/2026,CARD-STL,Elmswood Books,CRD71688407,-3187.31,GBP,9561496.85
TXN0966,11/04/2026,CARD-STL,Dunmore Car Hire,CRD90698720,-2072.32,GBP,9559424.53
TXN0967,11/04/2026,CARD-STL,Pinehurst Hotels,CRD34504133,-2896.48,GBP,9556528.05
TXN0968,11/04/2026,CARD-STL,Inglewood Print Shop,CRD66549663,-2055.37,GBP,9554472.68
TXN0969,11/04/2026,CARD-STL,Fairhaven Parking,CRD50572421,-2249.58,GBP,9552223.10
TXN0970,11/04/2026,CARD-STL,Fairhaven Parking,CRD93541815,-1069.11,GBP,9551153.99
TXN0971,11/04/2026,CARD-STL,Norbury Stationers,CRD24675505,-614.48,GBP,9550539.51
TXN0972,11/04/2026,CARD-STL,Fairhaven Parking,CRD29002192,-3624.68,GBP,9546914.83
TXN0973,11/04/2026,CARD-STL,Dunmore Car Hire,CRD92748040,-2325.42,GBP,9544589.41
TXN0974,11/04/2026,CARD-STL,Inglewood Print Shop,CRD97763329,-2488.43,GBP,9542100.98
TXN0975,11/04/2026,CARD-STL,Cityline Rail,CRD96452163,-1800.27,GBP,9540300.71
TXN0976,11/04/2026,CARD-STL,Glenmoor Couriers,CRD83743078,-1066.92,GBP,9539233.79
TXN0977,11/04/2026,CARD-STL,Bellamy Coffee Co,CRD35126048,-1506.66,GBP,9537727.13
TXN0978,11/04/2026,CARD-STL,Fairhaven Parking,CRD51247072,-3547.71,GBP,9534179.42
TXN0979,12/04/2026,CARD-STL,Elmswood Books,CRD87864143,-3318.59,GBP,9530860.83
TXN0980,12/04/2026,CARD-STL,Pinehurst Hotels,CRD96217785,-950.65,GBP,9529910.18
TXN0981,12/04/2026,CARD-STL,Bellamy Coffee Co,CRD67091607,-1735.43,GBP,9528174.75
TXN0982,12/04/2026,CARD-STL,Inglewood Print Shop,CRD58457955,-2816.75,GBP,9525358.00
TXN0983,12/04/2026,CARD-STL,Jubilee Fitness,CRD13973808,-3409.72,GBP,9521948.28
TXN0984,12/04/2026,CARD-STL,Hartsmere Catering,CRD34757512,-475.25,GBP,9521473.03
TXN0985,12/04/2026,CARD-STL,Kingsmead Pharmacy,CRD25834617,-3346.35,GBP,9518126.68
TXN0986,12/04/2026,CARD-STL,Glenmoor Couriers,CRD76811691,-1709.31,GBP,9516417.37
TXN0987,12/04/2026,CARD-STL,Lowfield Hardware,CRD54586139,-2500.51,GBP,9513916.86
TXN0988,12/04/2026,CARD-STL,Pinehurst Hotels,CRD33001298,-2124.73,GBP,9511792.13
TXN0989,12/04/2026,CARD-STL,Hartsmere Catering,CRD46713960,-1893.18,GBP,9509898.95
TXN0990,12/04/2026,CARD-STL,Bellamy Coffee Co,CRD72055773,-325.76,GBP,9509573.19
TXN0991,12/04/2026,CARD-STL,Fairhaven Parking,CRD23610389,-855.56,GBP,9508717.63
TXN0992,12/04/2026,CARD-STL,Kingsmead Pharmacy,CRD15456486,-1112.81,GBP,9507604.82
TXN0993,12/04/2026,CARD-STL,Fairhaven Parking,CRD98434858,-1380.65,GBP,9506224.17
TXN0994,12/04/2026,CARD-STL,Norbury Stationers,CRD68750360,-1390.08,GBP,9504834.09
TXN0995,12/04/2026,CARD-STL,Elmswood Books,CRD74305525,-1905.80,GBP,9502928.29
TXN0996,12/04/2026,CARD-STL,Fairhaven Parking,CRD11120364,-3621.43,GBP,9499306.86
TXN0997,12/04/2026,CARD-STL,Norbury Stationers,CRD94629870,-589.57,GBP,9498717.29
TXN0998,12/04/2026,CARD-STL,Fairhaven Parking,CRD98184662,-176.22,GBP,9498541.07
TXN0999,12/04/2026,CARD-STL,Inglewood Print Shop,CRD88870923,-3713.75,GBP,9494827.32
TXN1000,12/04/2026,CARD-STL,Aeroline Travel,CRD40853458,-704.02,GBP,9494123.30
TXN1001,12/04/2026,CARD-STL,Bellamy Coffee Co,CRD73438845,-1094.82,GBP,9493028.48
TXN1002,12/04/2026,CARD-STL,Kingsmead Pharmacy,CRD88322564,-938.84,GBP,9492089.64
TXN1003,12/04/2026,CARD-STL,Aeroline Travel,CRD14051562,-3761.10,GBP,9488328.54
TXN1004,12/04/2026,CARD-STL,Crestwood IT Retail,CRD92551797,-1876.47,GBP,9486452.07
TXN1005,12/04/2026,CARD-STL,Jubilee Fitness,CRD81316837,-210.14,GBP,9486241.93
TXN1006,12/04/2026,CARD-STL,Elmswood Books,CRD21828768,-3420.79,GBP,9482821.14
TXN1007,12/04/2026,CARD-STL,Glenmoor Couriers,CRD18824607,-1657.88,GBP,9481163.26
TXN1008,12/04/2026,CARD-STL,Norbury Stationers,CRD51729268,-1884.13,GBP,9479279.13
TXN1009,12/04/2026,CARD-STL,Pinehurst Hotels,CRD16883027,-1075.84,GBP,9478203.29
TXN1010,12/04/2026,CARD-STL,Aeroline Travel,CRD89203603,-1543.41,GBP,9476659.88
TXN1011,12/04/2026,CARD-STL,Pinehurst Hotels,CRD91679398,-3026.76,GBP,9473633.12
TXN1012,12/04/2026,CARD-STL,Cityline Rail,CRD15695480,-1679.17,GBP,9471953.95
TXN1013,12/04/2026,CARD-STL,Kingsmead Pharmacy,CRD48137528,-767.09,GBP,9471186.86
TXN1014,12/04/2026,CARD-STL,Pinehurst Hotels,CRD58320080,-1435.97,GBP,9469750.89
TXN1015,12/04/2026,CARD-STL,Lowfield Hardware,CRD23233879,-1431.78,GBP,9468319.11
TXN1016,12/04/2026,CARD-STL,Pinehurst Hotels,CRD67349421,-2869.15,GBP,9465449.96
TXN1017,13/04/2026,SUPPLIER-CHAPS,Coldbrook Logistics,INV-1001,-37797.01,GBP,9427652.95
TXN1018,13/04/2026,SUPPLIER-FPS,Kirkstall Glass,inv 1047,-26256.40,GBP,9401396.55
TXN1019,13/04/2026,SUPPLIER-FPS,Netherby Ceramics,INV-1050,-16276.78,GBP,9385119.77
TXN1020,13/04/2026,SUPPLIER-CHAPS,Vanbrugh Signage,INV-1058,-12853.44,GBP,9372266.33
TXN1021,13/04/2026,SUPPLIER-BACS,Calderwood Timber,INV-1069,-38975.69,GBP,9333290.64
TXN1022,13/04/2026,SUPPLIER-FPS,Hexham Fasteners,INV-1074,-33863.68,GBP,9299426.96
TXN1023,13/04/2026,SUPPLIER-CHAPS,Southwold Marine,inv 1115,-46497.28,GBP,9252929.68
TXN1024,13/04/2026,SUPPLIER-BACS,Rowanmere Facilities,INV-1126,-20933.77,GBP,9231995.91
TXN1025,13/04/2026,SUPPLIER-CHAPS,Prestwich Bearings,INV-1142,-29294.39,GBP,9202701.52
TXN1026,13/04/2026,CARD-STL,Inglewood Print Shop,CRD51843402,-181.71,GBP,9202519.81
TXN1027,13/04/2026,CARD-STL,Halewood Fuel Services,CRD50627145,-3448.00,GBP,9199071.81
TXN1028,13/04/2026,CARD-STL,Crestwood IT Retail,CRD58985759,-3350.19,GBP,9195721.62
TXN1029,13/04/2026,CARD-STL,Norbury Stationers,CRD62424491,-750.56,GBP,9194971.06
TXN1030,13/04/2026,CARD-STL,Cityline Rail,CRD47674911,-2741.18,GBP,9192229.88
TXN1031,13/04/2026,CARD-STL,Lowfield Hardware,CRD71198338,-1457.51,GBP,9190772.37
TXN1032,13/04/2026,CARD-STL,Dunmore Car Hire,CRD66586638,-3542.39,GBP,9187229.98
TXN1033,13/04/2026,CARD-STL,Hartsmere Catering,CRD77422694,-2547.97,GBP,9184682.01
TXN1034,13/04/2026,CARD-STL,Bellamy Coffee Co,CRD79665557,-2871.05,GBP,9181810.96
TXN1035,13/04/2026,CARD-STL,Inglewood Print Shop,CRD31097827,-901.47,GBP,9180909.49
TXN1036,13/04/2026,CARD-STL,Norbury Stationers,CRD39785054,-2786.15,GBP,9178123.34
TXN1037,13/04/2026,CARD-STL,Bellamy Coffee Co,CRD73484784,-1293.10,GBP,9176830.24
TXN1038,13/04/2026,CARD-STL,Inglewood Print Shop,CRD66487785,-2945.80,GBP,9173884.44
TXN1039,13/04/2026,CARD-STL,Lowfield Hardware,CRD63807595,-2725.55,GBP,9171158.89
TXN1040,13/04/2026,CARD-STL,Inglewood Print Shop,CRD54019860,-657.03,GBP,9170501.86
TXN1041,13/04/2026,CARD-STL,Glenmoor Couriers,CRD55230897,-56.58,GBP,9170445.28
TXN1042,13/04/2026,CARD-STL,Dunmore Car Hire,CRD69043113,-289.60,GBP,9170155.68
TXN1043,13/04/2026,CARD-STL,Crestwood IT Retail,CRD32203905,-1523.66,GBP,9168632.02
TXN1044,13/04/2026,CARD-STL,Lowfield Hardware,CRD88717321,-691.05,GBP,9167940.97
TXN1045,13/04/2026,CARD-STL,Fairhaven Parking,CRD84817450,-677.32,GBP,9167263.65
TXN1046,13/04/2026,CARD-STL,Halewood Fuel Services,CRD77415099,-3723.39,GBP,9163540.26
TXN1047,13/04/2026,CARD-STL,Hartsmere Catering,CRD24164201,-59.74,GBP,9163480.52
TXN1048,13/04/2026,CARD-STL,Hartsmere Catering,CRD88265632,-2813.68,GBP,9160666.84
TXN1049,13/04/2026,CARD-STL,Kingsmead Pharmacy,CRD32896329,-912.19,GBP,9159754.65
TXN1050,13/04/2026,CARD-STL,Elmswood Books,CRD17376160,-3067.59,GBP,9156687.06
TXN1051,13/04/2026,CARD-STL,Bellamy Coffee Co,CRD63606410,-2629.09,GBP,9154057.97
TXN1052,13/04/2026,CARD-STL,Glenmoor Couriers,CRD33101813,-3010.05,GBP,9151047.92
TXN1053,13/04/2026,CARD-STL,Lowfield Hardware,CRD89784789,-166.32,GBP,9150881.60
TXN1054,13/04/2026,CARD-STL,Glenmoor Couriers,CRD85738460,-18.17,GBP,9150863.43
TXN1055,13/04/2026,CARD-STL,Crestwood IT Retail,CRD65541150,-2634.57,GBP,9148228.86
TXN1056,13/04/2026,CARD-STL,Jubilee Fitness,CRD93485689,-2405.11,GBP,9145823.75
TXN1057,13/04/2026,CARD-STL,Inglewood Print Shop,CRD83179104,-90.75,GBP,9145733.00
TXN1058,13/04/2026,CARD-STL,Pinehurst Hotels,CRD79593587,-464.74,GBP,9145268.26
TXN1059,13/04/2026,CARD-STL,Fairhaven Parking,CRD15938324,-2212.32,GBP,9143055.94
TXN1060,13/04/2026,CARD-STL,Jubilee Fitness,CRD48218433,-1254.32,GBP,9141801.62
TXN1061,13/04/2026,DD-UTIL,Metro Waste Services,DD511022,-1724.09,GBP,9140077.53
TXN1062,13/04/2026,DD-UTIL,Parkfield Rates,DD415529,-114.40,GBP,9139963.13
TXN1063,13/04/2026,DD-UTIL,Aquavale Water,DD925678,-1027.66,GBP,9138935.47
TXN1064,13/04/2026,DD-UTIL,Cinderford Gas,DD154644,-480.52,GBP,9138454.95
TXN1065,13/04/2026,DD-UTIL,Shieldcrest Insurance,DD661152,-1830.12,GBP,9136624.83
TXN1066,13/04/2026,DD-UTIL,Broadreach Broadband,DD787270,-387.01,GBP,9136237.82
TXN1067,13/04/2026,DD-UTIL,Aquavale Water,DD889180,-1786.16,GBP,9134451.66
TXN1068,13/04/2026,DD-UTIL,Aquavale Water,DD421223,-1243.07,GBP,9133208.59
TXN1069,13/04/2026,DD-UTIL,Metro Waste Services,DD249047,-947.94,GBP,9132260.65
TXN1070,13/04/2026,DD-UTIL,Broadreach Broadband,DD303236,-1160.34,GBP,9131100.31
TXN1071,13/04/2026,DD-UTIL,Talkline Telecom,DD949686,-884.33,GBP,9130215.98
TXN1072,13/04/2026,DD-UTIL,Broadreach Broadband,DD720344,-363.73,GBP,9129852.25
TXN1073,13/04/2026,DD-UTIL,Cinderford Gas,DD766356,-1764.96,GBP,9128087.29
TXN1074,13/04/2026,DD-UTIL,Northern Grid Power,DD709724,-96.93,GBP,9127990.36
TXN1075,13/04/2026,DD-UTIL,Broadreach Broadband,DD146775,-324.32,GBP,9127666.04
TXN1076,13/04/2026,DD-UTIL,Northern Grid Power,DD801277,-653.04,GBP,9127013.00
TXN1077,13/04/2026,DD-UTIL,Shieldcrest Insurance,DD275819,-1894.41,GBP,9125118.59
TXN1078,13/04/2026,DD-UTIL,Metro Waste Services,DD400484,-673.65,GBP,9124444.94
TXN1079,13/04/2026,DD-UTIL,Metro Waste Services,DD187880,-465.48,GBP,9123979.46
TXN1080,13/04/2026,DD-UTIL,Metro Waste Services,DD357740,-203.06,GBP,9123776.40
TXN1081,13/04/2026,DD-UTIL,Talkline Telecom,DD564585,-311.86,GBP,9123464.54
TXN1082,13/04/2026,DD-UTIL,Broadreach Broadband,DD386618,-720.97,GBP,9122743.57
TXN1083,13/04/2026,DD-UTIL,Aquavale Water,DD720839,-86.11,GBP,9122657.46
TXN1084,13/04/2026,DD-UTIL,Northern Grid Power,DD393266,-484.41,GBP,9122173.05
TXN1085,13/04/2026,DD-UTIL,Parkfield Rates,DD388918,-1580.35,GBP,9120592.70
TXN1086,13/04/2026,DD-UTIL,Aquavale Water,DD575688,-869.47,GBP,9119723.23
TXN1087,13/04/2026,DD-UTIL,Shieldcrest Insurance,DD606076,-524.96,GBP,9119198.27
TXN1088,13/04/2026,DD-UTIL,Shieldcrest Insurance,DD797487,-514.71,GBP,9118683.56
TXN1089,13/04/2026,DD-UTIL,Parkfield Rates,DD949119,-1298.99,GBP,9117384.57
TXN1090,13/04/2026,DD-UTIL,Shieldcrest Insurance,DD661124,-1322.55,GBP,9116062.02
TXN1091,13/04/2026,DD-UTIL,Cinderford Gas,DD613359,-1330.16,GBP,9114731.86
TXN1092,13/04/2026,DD-UTIL,Broadreach Broadband,DD136384,-779.79,GBP,9113952.07
TXN1093,13/04/2026,DD-UTIL,Northern Grid Power,DD198697,-1812.57,GBP,9112139.50
TXN1094,13/04/2026,DD-UTIL,Talkline Telecom,DD121387,-1652.27,GBP,9110487.23
TXN1095,13/04/2026,DD-UTIL,Metro Waste Services,DD655616,-541.54,GBP,9109945.69
TXN1096,13/04/2026,DD-UTIL,Talkline Telecom,DD421595,-1260.64,GBP,9108685.05
TXN1097,13/04/2026,DD-UTIL,Talkline Telecom,DD736934,-1465.78,GBP,9107219.27
TXN1098,13/04/2026,DD-UTIL,Talkline Telecom,DD955197,-1854.49,GBP,9105364.78
TXN1099,13/04/2026,BANK-CHG,Northgate Bank plc,CHG191342,-69.95,GBP,9105294.83
TXN1100,13/04/2026,BANK-CHG,Northgate Bank plc,CHG393092,-26.50,GBP,9105268.33
TXN1101,13/04/2026,BANK-CHG,Northgate Bank plc,CHG288605,-41.97,GBP,9105226.36
TXN1102,13/04/2026,BANK-CHG,Northgate Bank plc,CHG890449,-85.42,GBP,9105140.94
TXN1103,13/04/2026,BANK-CHG,Northgate Bank plc,CHG999269,-78.71,GBP,9105062.23
TXN1104,13/04/2026,BANK-CHG,Northgate Bank plc,CHG384111,-76.37,GBP,9104985.86
TXN1105,13/04/2026,BANK-CHG,Northgate Bank plc,CHG778023,-84.97,GBP,9104900.89
TXN1106,13/04/2026,BANK-CHG,Northgate Bank plc,CHG184205,-28.30,GBP,9104872.59
TXN1107,13/04/2026,BANK-CHG,Northgate Bank plc,CHG545099,-65.47,GBP,9104807.12
TXN1108,13/04/2026,BANK-CHG,Northgate Bank plc,CHG885317,-39.95,GBP,9104767.17
TXN1109,13/04/2026,BANK-CHG,Northgate Bank plc,CHG979569,-35.80,GBP,9104731.37
TXN1110,13/04/2026,BANK-CHG,Northgate Bank plc,CHG526306,-10.32,GBP,9104721.05
TXN1111,13/04/2026,BANK-CHG,Northgate Bank plc,CHG676144,-70.71,GBP,9104650.34
TXN1112,13/04/2026,BANK-CHG,Northgate Bank plc,CHG699288,-23.09,GBP,9104627.25
TXN1113,13/04/2026,BANK-CHG,Northgate Bank plc,CHG416909,-53.13,GBP,9104574.12
TXN1114,13/04/2026,BANK-CHG,Northgate Bank plc,CHG767715,-26.62,GBP,9104547.50
TXN1115,13/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-85,721.97,GBP,9105269.47
TXN1116,13/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF397303,74314.03,GBP,9179583.50
TXN1117,13/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF344743,-77676.17,GBP,9101907.33
TXN1118,13/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF281671,-33640.56,GBP,9068266.77
TXN1119,13/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF603238,66685.15,GBP,9134951.92
TXN1120,13/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF921465,77229.80,GBP,9212181.72
TXN1121,13/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF409597,27957.30,GBP,9240139.02
TXN1122,14/04/2026,SUPPLIER-FPS,Quarrydene Aggregates,INV-1023,-17760.71,GBP,9222378.31
TXN1123,14/04/2026,SUPPLIER-CHAPS,Coldbrook Logistics,INV-1031,-29403.84,GBP,9192974.47
TXN1124,14/04/2026,SUPPLIER-FPS,Kirkstall Glass,INV-1077,-36286.82,GBP,9156687.65
TXN1125,14/04/2026,SUPPLIER-FPS,Netherby Ceramics,INV-1080,-166.96,GBP,9156520.69
TXN1126,14/04/2026,SUPPLIER-CHAPS,Vanbrugh Signage,INV-1088,-35005.83,GBP,9121514.86
TXN1127,14/04/2026,SUPPLIER-BACS,Calderwood Timber,INV-1099,-5021.56,GBP,9116493.30
TXN1128,14/04/2026,SUPPLIER-FPS,Hexham Fasteners,INV-001104,-32674.57,GBP,9083818.73
TXN1129,14/04/2026,SUPPLIER-CHAPS,Southwold Marine,INV-1145,-13076.93,GBP,9070741.80
TXN1130,14/04/2026,SUPPLIER-BACS,Rowanmere Facilities,INV-1156,-10274.94,GBP,9060466.86
TXN1131,14/04/2026,CARD-STL,Kingsmead Pharmacy,CRD77522022,-1425.09,GBP,9059041.77
TXN1132,14/04/2026,CARD-STL,Glenmoor Couriers,CRD59752856,-1238.79,GBP,9057802.98
TXN1133,14/04/2026,CARD-STL,Hartsmere Catering,CRD97621984,-2593.18,GBP,9055209.80
TXN1134,14/04/2026,CARD-STL,Pinehurst Hotels,CRD74096231,-100.15,GBP,9055109.65
TXN1135,14/04/2026,CARD-STL,Dunmore Car Hire,CRD13825448,-1289.65,GBP,9053820.00
TXN1136,14/04/2026,CARD-STL,Inglewood Print Shop,CRD29541173,-2289.17,GBP,9051530.83
TXN1137,14/04/2026,CARD-STL,Hartsmere Catering,CRD67708554,-394.94,GBP,9051135.89
TXN1138,14/04/2026,CARD-STL,Norbury Stationers,CRD31324805,-1220.36,GBP,9049915.53
